Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1540848896218,330934518,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848896218,330934518,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848896218,1698599509,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848896218,307141995,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848896218,125456980,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848896218,125456980,return,NA,0,NA,NA,NA,NA,NA,NA
1540848897219,1631138325,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848897219,1887746141,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848897219,782516387,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848897219,782516387,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848897219,1887746141,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848897219,1631138325,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848897219,2073649105,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848897219,2073649105,return,1540848897219,0,NA,NA,NA,NA,NA,NA
1540848897219,1394111277,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848897219,1394111277,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848897219,109805379,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848897219,109805379,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848897219,170296937,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848897219,170296937,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848897219,997209899,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848897219,997209899,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848897219,736209523,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848897219,736209523,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848897219,1993193771,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,class java.lang.Object,java.util.LinkedList.peekFirst,17,0,NA,NA
1540848897219,1993193771,return,javachat.network.Server$ClientSocket@d581c79,185478983,NA,NA,NA,NA,NA,NA
1540848897219,1223060565,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,17,0,NA,NA
1540848897219,1922417421,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,18,0,NA,NA
1540848897219,1409375518,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848897219,1409375518,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848897219,1922417421,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848897219,1223060565,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848897219,1327407700,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848897219,1327407700,return,NA,0,NA,NA,NA,NA,NA,NA
1540848898219,887225126,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848898219,1748028188,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848898219,906465961,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848898219,906465961,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848898219,1748028188,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848898219,887225126,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848898219,204577343,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848898219,204577343,return,1540848898219,0,NA,NA,NA,NA,NA,NA
1540848898219,934438996,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848898219,934438996,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848898219,1504984469,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848898219,1504984469,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848898219,1395420880,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848898219,1395420880,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848898219,1397552872,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848898219,1397552872,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848898219,2006500381,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848898219,2006500381,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848898219,263718894,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,class java.lang.Object,java.util.LinkedList.peekFirst,17,0,NA,NA
1540848898219,263718894,return,javachat.network.Server$ClientSocket@d581c79,185478983,NA,NA,NA,NA,NA,NA
1540848898219,1062384167,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,17,0,NA,NA
1540848898219,194898067,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,18,0,NA,NA
1540848898219,982805969,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848898219,982805969,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848898219,194898067,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848898219,1062384167,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848898219,1977391642,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848898219,1977391642,return,NA,0,NA,NA,NA,NA,NA,NA
1540848899219,1597361420,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848899219,998801161,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848899219,585856844,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848899219,585856844,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848899219,998801161,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848899219,1597361420,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848899219,871773505,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848899219,871773505,return,1540848899219,0,NA,NA,NA,NA,NA,NA
1540848899219,1121633182,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848899219,1121633182,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848899219,978488571,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848899219,978488571,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848899219,1132125674,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848899219,1132125674,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848899219,1101309177,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848899219,1101309177,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848899219,1442208096,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848899219,1442208096,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848899219,2079138417,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,class java.lang.Object,java.util.LinkedList.peekFirst,17,0,NA,NA
1540848899219,2079138417,return,javachat.network.Server$ClientSocket@d581c79,185478983,NA,NA,NA,NA,NA,NA
1540848899219,1852646763,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,17,0,NA,NA
1540848899219,176871219,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,18,0,NA,NA
1540848899219,1842389595,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848899219,1842389595,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848899219,176871219,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848899219,1852646763,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848899219,2143087418,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848899219,2143087418,return,NA,0,NA,NA,NA,NA,NA,NA
1540848900220,2021515227,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848900220,613596328,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848900220,1278738459,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848900220,1278738459,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848900220,613596328,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848900220,2021515227,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848900220,1413863325,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848900220,1413863325,return,1540848900220,0,NA,NA,NA,NA,NA,NA
1540848900220,1120946633,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848900220,1120946633,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848900220,1930877639,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848900220,1930877639,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848900220,2141336678,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848900220,2141336678,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848900220,94498096,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848900220,94498096,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848900220,1165980236,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848900220,1165980236,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848900220,8018118,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,class java.lang.Object,java.util.LinkedList.peekFirst,17,0,NA,NA
1540848900220,8018118,return,javachat.network.Server$ClientSocket@d581c79,185478983,NA,NA,NA,NA,NA,NA
1540848900220,1855278507,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,17,0,NA,NA
1540848900220,1683481892,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,18,0,NA,NA
1540848900220,1510217456,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848900220,1510217456,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848900220,1683481892,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848900220,1855278507,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848900220,149608734,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848900220,149608734,return,NA,0,NA,NA,NA,NA,NA,NA
1540848901221,1289102781,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848901221,393451462,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848901221,1832558670,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848901221,1832558670,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848901221,393451462,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848901221,1289102781,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848901221,868656862,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848901221,868656862,return,1540848901221,0,NA,NA,NA,NA,NA,NA
1540848901221,1321240278,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848901221,1321240278,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848901221,1158079855,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848901221,1158079855,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848901221,2105935185,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848901221,2105935185,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848901221,2079374441,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848901221,2079374441,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848901221,827094007,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848901221,827094007,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848901221,1125369132,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,class java.lang.Object,java.util.LinkedList.peekFirst,17,0,NA,NA
1540848901221,1125369132,return,javachat.network.Server$ClientSocket@d581c79,185478983,NA,NA,NA,NA,NA,NA
1540848901221,242412690,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,17,0,NA,NA
1540848901221,1889475265,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,18,0,NA,NA
1540848901221,572394734,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848901221,572394734,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848901221,1889475265,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848901221,242412690,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848901221,2147063588,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848901221,2147063588,return,NA,0,NA,NA,NA,NA,NA,NA
1540848902221,1727455797,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848902221,1849140536,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848902221,1016900972,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848902221,1016900972,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848902221,1849140536,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848902221,1727455797,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848902221,267341164,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848902221,267341164,return,1540848902221,0,NA,NA,NA,NA,NA,NA
1540848902221,1582952942,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848902221,1582952942,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848902221,227840376,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848902221,227840376,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848902221,1413130859,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848902221,1413130859,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848902223,558565805,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848902223,558565805,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848902223,814500587,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848902223,814500587,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848902223,423236307,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,class java.lang.Object,java.util.LinkedList.peekFirst,17,0,NA,NA
1540848902223,423236307,return,javachat.network.Server$ClientSocket@d581c79,185478983,NA,NA,NA,NA,NA,NA
1540848902223,416451181,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,17,0,NA,NA
1540848902223,1630404283,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,18,0,NA,NA
1540848902223,858012519,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848902223,858012519,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848902223,1630404283,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848902223,416451181,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848902223,2051083098,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848902223,2051083098,return,NA,0,NA,NA,NA,NA,NA,NA
1540848903224,1993107357,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848903224,2015008729,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848903224,1786209470,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848903224,1786209470,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848903224,2015008729,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848903224,1993107357,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848903224,404666737,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848903224,404666737,return,1540848903224,0,NA,NA,NA,NA,NA,NA
1540848903224,234607968,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848903224,234607968,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848903224,569589593,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848903224,569589593,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848903224,1894841677,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848903224,1894841677,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848903224,491263763,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848903224,491263763,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848903224,1313575183,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848903224,1313575183,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848903224,1996121704,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,class java.lang.Object,java.util.LinkedList.peekFirst,17,0,NA,NA
1540848903224,1996121704,return,javachat.network.Server$ClientSocket@d581c79,185478983,NA,NA,NA,NA,NA,NA
1540848903224,18347887,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,17,0,NA,NA
1540848903225,1555728593,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.getNextKeepAlive,18,0,NA,NA
1540848903225,1315678624,call,javachat.network.Server$ClientSocket@d581c79,223878265,long,javachat.network.Server$ClientSocket.nextKeepAlive,19,0,NA,NA
1540848903225,1315678624,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848903225,1555728593,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848903225,18347887,return,1540848926164,223878265,NA,NA,NA,NA,NA,NA
1540848903225,1804029731,call,NA,NA,void,java.lang.Thread.sleep,17,1,java.lang.Long,1000
1540848903225,1804029731,return,NA,0,NA,NA,NA,NA,NA,NA
1540848904227,1435853235,call,NA,NA,boolean,javachat.network.Server.access$0,17,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848904227,1575061456,call,NA,NA,boolean,javachat.network.Server.access$0,18,1,javachat.network.Server,javachat.network.Server@2d8480a4
1540848904227,1322517349,call,javachat.network.Server@2d8480a4,763658404,boolean,javachat.network.Server.disconnect,19,0,NA,NA
1540848904227,1322517349,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848904227,1575061456,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848904227,1435853235,return,false,763658404,NA,NA,NA,NA,NA,NA
1540848904227,528196555,call,NA,NA,long,java.lang.System.currentTimeMillis,17,0,NA,NA
1540848904227,528196555,return,1540848904227,0,NA,NA,NA,NA,NA,NA
1540848904227,1637728622,call,javachat.network.Server$KeepAlive@c1af58e,203093390,long,javachat.network.Server$KeepAlive.pinged,17,0,NA,NA
1540848904227,1637728622,return,[],203093390,NA,NA,NA,NA,NA,NA
1540848904227,806557066,call,[],1048547292,int,java.util.LinkedList.size,17,0,NA,NA
1540848904227,806557066,return,0,1048547292,NA,NA,NA,NA,NA,NA
1540848904227,1580398534,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848904227,1580398534,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
1540848904227,479556144,call,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],185478983,int,java.util.LinkedList.size,17,0,NA,NA
1540848904227,479556144,return,4,185478983,NA,NA,NA,NA,NA,NA
1540848904227,327964285,call,javachat.network.Server$KeepAlive@c1af58e,203093390,int,javachat.network.Server$KeepAlive.queue,17,0,NA,NA
1540848904227,327964285,return,[javachat.network.Server$ClientSocket@d581c79comma javachat.network.Server$ClientSocket@41e2b8c5comma javachat.network.Server$ClientSocket@54e1d52ecomma javachat.network.Server$ClientSocket@5f9a255a],203093390,NA,NA,NA,NA,NA,NA
